Date,Open,High,Low,Close,Volume,average,barCount
2026-02-06,681.46,692.31,680.85,690.62,67758268.0,687.496,677808
2026-02-09,689.42,695.87,688.34,693.95,54917196.0,693.627,550095
2026-02-10,694.95,696.54,691.66,692.12,49549385.0,694.11,490288
2026-02-11,696.44,697.14,689.18,691.96,61930687.0,692.688,610550
2026-02-12,694.27,695.35,680.37,681.27,93707170.0,685.955,994038
2026-02-13,681.67,686.28,677.52,681.75,70642110.0,682.67,675606
2026-02-17,680.12,684.94,675.78,682.85,66356843.0,681.085,636572
2026-02-18,684.03,689.15,682.83,686.29,57623533.0,686.536,532379
2026-02-19,683.86,686.18,681.54,684.48,47509501.0,683.779,451338
2026-02-20,682.31,690.06,681.73,689.43,68762112.0,687.321,639247
2026-02-23,687.82,690.0,680.37,682.39,70943285.0,683.194,690747
2026-02-24,681.89,688.35,680.0,687.35,55310204.0,685.913,499103
2026-02-25,690.21,693.68,690.1,693.15,41135316.0,692.16,389100
2026-02-26,693.32,693.32,684.35,689.3,58258668.0,688.091,565296
2026-02-27,683.06,686.86,681.64,685.99,60830997.0,684.578,600019
2026-03-02,678.66,688.62,678.02,686.38,66975098.0,685.195,637256
2026-03-03,675.05,682.61,669.66,680.33,81440968.0,676.491,818342
2026-03-04,681.63,687.09,679.62,685.13,56273441.0,685.099,566398
2026-03-05,682.07,685.53,675.61,681.31,80111623.0,679.908,800875
2026-03-06,673.39,676.11,669.76,672.38,74421543.0,673.402,722501
2026-03-09,666.4,679.92,662.39,678.27,79411759.0,670.461,771732
2026-03-10,677.69,683.36,674.76,677.18,63958138.0,679.321,619577
2026-03-11,677.54,680.08,673.34,676.33,49488530.0,675.906,474223
2026-03-12,671.13,671.65,665.9,666.06,79378156.0,668.619,792629
2026-03-13,669.28,672.34,661.36,662.29,67244178.0,665.361,693188
2026-03-16,668.38,672.07,667.12,669.03,58507960.0,669.323,585015
2026-03-17,672.35,674.44,669.7,670.79,50618232.0,671.841,507268
2026-03-18,668.3,669.72,661.19,661.43,59045264.0,665.439,594736
2026-03-19,656.97,662.98,655.17,659.8,79504304.0,658.406,822001
2026-03-20,656.51,656.69,644.72,648.57,92202809.0,650.378,902863
2026-03-23,658.08,662.62,653.94,655.38,87855380.0,658.198,903360
2026-03-24,651.33,657.03,649.88,653.18,66978131.0,653.897,658526
2026-03-25,658.68,660.89,654.24,656.82,71087538.0,657.405,709809
2026-03-26,652.05,654.85,644.82,645.09,68755879.0,649.763,684333
